player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Lawrence Papillon,98620,HB,MARSHALL,3,10,4,0,0.0,0,0,38,0,0,4,22,88.0,1,2,214,0,0,73.1,57.6,73.8,,13.4,56.2,58.9,60.6,13,0,0,0,4,19,0,0,0,10,1,38,22,2.2,3.8,0.0,10
Tyjon Lindsey,61489,WR,OREGON ST,6,10,1,0,0.0,0,0,75,5,0,1,22,10.5,1,2,265,0,0,73.7,71.3,81.1,76.5,,65.9,70.0,66.5,14,0,159,11,51,72,0,0,19,21,0,75,22,2.2,7.5,3.12,0
Reggie Love III,129418,HB,ILLINOIS,4,10,0,0,0.0,0,0,12,0,0,0,18,0.0,0,1,187,0,5,73.6,55.3,75.5,,21.3,53.5,58.8,58.4,8,0,0,0,18,17,0,0,0,10,0,12,18,1.8,1.2,0.0,5
ChaVon McEachern,122190,HB,CHARLOTTE,3,10,2,1,32.6,15,0,46,0,0,2,46,92.0,2,6,136,0,5,73.4,84.2,73.7,,,68.9,80.6,59.8,15,0,0,0,4,12,0,0,0,10,1,46,46,4.6,4.6,0.0,5
Doug Brumfield,128348,QB,UNLV,2,6,0,0,0.0,0,0,41,0,0,0,10,0.0,2,3,325,1,2,28.1,69.3,75.4,66.8,,,64.8,60.0,14,0,0,0,0,18,17,4,0,6,1,58,24,2.4,5.8,,3
Dante Wright,97188,WR,COLO STATE,3,10,1,0,0.0,0,0,38,3,4,1,34,56.7,2,2,144,0,1,79.6,82.8,81.7,,30.9,85.0,69.0,45.2,11,0,315,20,89,73,0,0,29,30,0,38,34,3.4,3.8,3.54,0
Jorden Gidrey,125267,HB,AIR FORCE,5,10,2,0,0.0,0,0,31,1,0,2,21,42.0,1,2,101,1,3,23.5,50.3,80.2,60.0,72.5,44.0,64.2,57.2,12,0,0,0,19,72,0,0,2,10,0,31,21,2.1,3.1,0.0,4
Emani Bailey,122630,HB,LA LAFAYET,3,10,3,1,41.7,25,0,60,1,0,3,41,123.0,3,3,207,0,1,73.1,70.1,74.7,,70.3,36.2,76.3,,25,0,0,0,8,10,0,0,1,10,0,60,41,4.1,6.0,0.0,9
Jacolby Criswell,122830,QB,N CAROLINA,5,8,3,0,0.0,0,0,22,0,0,2,11,34.4,0,1,245,2,1,23.8,29.7,75.3,32.8,,,43.3,60.0,8,0,0,0,0,37,8,2,0,8,0,30,15,1.5,3.0,,5
Tayon Fleet-Davis,57290,HB,MARYLAND,1,10,1,0,0.0,0,0,26,0,0,1,15,13.6,1,1,215,0,4,73.1,56.8,75.2,,72.0,65.3,57.1,50.7,11,0,17,1,14,17,0,0,1,11,0,26,15,1.5,2.6,1.21,6
Elijah Green,122836,HB,N CAROLINA,3,10,1,1,27.3,15,0,55,0,0,1,33,33.0,2,4,245,0,2,73.1,71.0,71.5,,,57.6,69.8,60.0,15,0,0,0,3,11,0,0,0,10,0,55,33,3.3,5.5,0.0,8
Max Borghi,83802,HB,WASH STATE,1,10,0,2,69.0,58,0,84,0,0,0,38,0.0,3,4,341,1,5,23.6,57.2,75.6,,65.1,62.1,56.0,58.5,37,0,7,1,5,14,0,0,1,11,1,84,38,3.8,8.4,1.4,2
DJ Turner,47663,WR,PITTSBURGH,11,10,2,2,64.6,42,1,65,7,9,2,44,89.6,2,2,268,2,0,56.9,65.0,0.0,,,67.0,55.6,64.9,24,4,634,44,314,163,0,0,67,54,0,65,44,4.4,6.5,2.02,0
Elijah Young,124223,HB,MISSOURI,8,10,5,2,65.4,51,0,78,0,0,5,73,365.0,2,2,229,0,2,73.5,75.9,75.5,,71.9,48.3,76.8,58.1,35,0,0,0,7,16,0,0,1,10,0,78,73,7.3,7.8,0.0,4
Pailate Makakona,101296,HB,UTAH ST,6,10,2,1,31.9,15,0,47,0,0,2,26,43.3,1,2,329,0,3,73.4,60.0,76.5,,43.7,56.7,63.4,55.9,15,0,12,2,20,18,0,0,3,12,0,47,26,2.6,4.7,0.6,7
Miyan Williams,62608,HB,OHIO STATE,4,10,9,1,23.4,15,0,64,0,0,9,44,396.0,3,4,260,0,0,73.1,91.6,72.6,,70.3,60.0,88.0,60.0,15,0,0,0,1,12,0,0,0,10,0,64,44,4.4,6.4,0.0,10
Darrian Felix,57377,HB,USF,3,10,2,0,0.0,0,0,25,0,1,2,18,41.5,2,3,327,0,2,73.2,65.6,75.9,,58.6,58.6,68.6,60.0,10,0,14,3,24,12,0,0,4,13,0,25,18,1.8,2.5,0.58,8
Tre Bradford,124088,HB,LSU,5,10,1,0,0.0,0,0,58,2,0,1,25,19.2,3,5,211,0,0,73.2,62.3,77.4,,37.2,53.3,71.9,60.0,12,0,13,3,34,19,0,0,7,13,0,58,25,2.5,5.8,0.38,10
Xavier Gaines,40094,TE,MARSHALL,10,10,2,0,0.0,0,0,40,2,3,2,33,43.4,1,2,214,1,3,42.5,71.1,88.7,37.0,59.5,74.2,62.4,61.1,11,0,404,28,173,218,0,0,44,38,0,40,33,3.3,4.0,2.34,5
Lucas Johnson,40551,QB,S DIEGO ST,3,9,0,3,83.5,76,0,91,0,0,0,7,0.0,4,4,284,1,1,71.8,76.8,77.2,69.8,,,73.7,60.0,35,0,0,0,0,48,0,0,0,9,1,91,7,0.78,10.1,,5
Jack Sears,60580,QB,BOISE ST,3,5,0,0,0.0,0,0,9,0,0,0,2,0.0,2,5,120,0,2,70.9,93.3,76.5,91.7,,,80.9,60.0,12,0,0,0,0,29,35,4,0,5,1,44,2,0.22,4.9,,0
Demarkcus Bowman,122141,HB,FLORIDA,2,9,2,0,0.0,0,0,32,0,0,2,23,56.8,1,2,163,0,2,72.5,69.3,71.0,,74.2,,67.0,,10,0,0,0,0,9,0,0,0,9,0,32,23,2.56,3.6,,7
Aidan O'Connell,60516,QB,PURDUE,3,7,0,0,0.0,0,0,-10,0,0,0,0,0.0,0,0,273,2,1,47.1,61.8,82.1,63.0,,,46.9,60.0,9,2,0,0,0,66,11,2,0,7,0,1,3,0.33,0.1,,0
Myles Brennan,60438,QB,LSU,3,4,2,0,0.0,0,0,-1,0,0,1,5,31.3,0,1,211,0,1,74.1,87.5,82.1,88.3,,,54.8,60.0,7,1,0,0,0,76,15,5,0,4,0,14,10,1.11,1.6,,0
Chris Lovick,97101,HB,TULSA,2,9,1,0,0.0,0,0,47,0,0,1,24,29.6,1,3,320,0,3,74.1,76.1,72.3,,38.9,58.6,74.7,60.0,10,0,0,0,2,10,0,0,0,9,0,47,24,2.67,5.2,0.0,6
Chris Jackson,122062,WR,BYU,9,9,2,0,0.0,0,0,43,0,3,2,33,122.2,3,2,128,0,0,73.0,53.4,81.7,,,52.8,59.9,52.1,14,0,22,6,47,85,0,0,7,15,0,43,33,3.67,4.8,0.47,1
Mikey Henderson,122930,FB,OKLAHOMA,9,9,3,2,43.2,35,0,81,0,3,3,42,133.3,3,6,261,1,1,28.7,70.6,83.8,,74.2,68.8,79.6,50.3,18,0,168,12,58,78,0,0,14,21,1,81,42,4.67,9.0,2.9,7
Courtney Reese,101297,HB,UNLV,5,9,1,1,35.8,19,0,53,0,0,1,16,11.1,2,4,325,0,4,74.7,66.7,78.0,,74.5,65.0,67.9,58.6,19,0,40,7,33,16,0,0,7,16,0,53,16,1.78,5.9,1.21,3
Kenan Christon,100601,HB,USC,5,9,1,1,71.2,47,0,66,0,1,1,61,123.2,1,1,326,0,0,72.7,65.0,73.9,,27.9,59.7,67.9,59.9,47,0,0,2,14,11,0,0,3,11,0,66,61,6.78,7.3,0.0,7
Jordan Addison,123000,WR,PITTSBURGH,10,9,0,1,25.9,15,0,58,10,12,0,13,25.1,3,3,268,0,1,79.7,69.1,33.2,,,70.5,66.2,46.4,15,2,662,60,331,146,0,0,87,69,0,58,13,1.44,6.4,2.0,0
N'Kosi Perry,60446,QB,MIAMI FL,5,7,1,0,0.0,0,0,11,0,0,1,8,16.3,2,2,220,1,1,44.7,66.4,77.8,73.2,,57.0,46.3,60.2,12,0,0,0,0,32,16,2,0,7,0,27,13,1.44,3.0,,5
Lexington Joseph,97104,HB,FIU,3,9,1,0,0.0,0,0,40,0,0,1,26,28.9,2,2,166,0,2,75.1,54.2,75.5,,74.9,54.7,55.1,56.3,10,0,0,1,13,29,0,0,1,10,0,40,26,2.89,4.4,0.0,2
Daniel Richardson,97103,QB,C MICHIGAN,4,4,0,1,46.9,15,0,12,0,0,0,3,0.0,1,2,134,3,0,56.2,64.5,81.7,65.7,,,50.5,60.0,15,1,0,0,0,90,20,5,0,4,1,32,16,1.78,3.6,,1
Ygenio Booker,77711,HB,TULANE,4,9,5,0,0.0,0,0,41,0,0,5,23,127.8,0,3,319,0,6,72.6,63.8,77.8,,67.5,60.5,63.2,58.4,9,0,-3,1,1,23,0,0,1,10,0,41,23,2.56,4.6,-3.0,3
Tanner Mordecai,77656,QB,OKLAHOMA,4,7,0,0,0.0,0,0,1,0,0,0,4,0.0,0,1,261,1,3,36.5,65.7,77.6,67.7,,,56.0,60.0,5,0,0,0,0,36,8,2,0,7,0,9,4,0.44,1.0,,3
Cade Ballard,102861,QB,ARMY,3,9,2,0,0.0,0,0,27,0,0,2,22,54.3,0,3,114,1,1,25.5,79.4,76.3,81.6,,,65.3,60.0,9,0,0,0,0,54,0,0,0,9,1,27,22,2.44,3.0,,3
Emmanuel Logan-Greene,55409,WR,NEW MEXICO,6,9,3,1,54.0,27,0,50,4,5,3,27,60.0,1,2,241,0,2,80.3,66.1,84.4,,63.9,64.1,69.0,65.6,27,0,278,31,184,126,0,0,47,40,0,50,27,3.0,5.6,1.51,4
Seth Green,40668,WR,MINNESOTA,7,9,1,0,0.0,0,0,7,0,0,1,9,8.3,0,2,225,0,9,72.7,63.9,83.2,71.9,,62.0,62.8,55.3,4,0,38,3,50,63,0,0,5,12,2,7,9,1.0,0.8,0.76,0
Steele Chambers,97812,HB,OHIO STATE,3,9,1,2,64.0,55,0,86,0,0,1,23,28.4,2,2,260,2,1,20.6,65.2,74.0,,76.0,57.8,64.2,60.0,38,0,0,0,3,12,0,0,0,9,0,86,23,2.56,9.6,0.0,7
Cade Fennegan,128127,QB,BOISE ST,3,4,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,0,120,1,1,35.2,33.9,76.2,43.2,,,36.8,60.0,5,0,0,0,0,20,17,5,0,4,0,16,1,0.11,1.8,,1
Casey Thompson,77677,QB,TEXAS,3,8,0,1,59.5,22,0,37,0,0,0,14,0.0,1,1,311,0,1,71.7,84.1,75.6,90.0,,,58.3,60.0,22,0,0,0,0,27,0,1,0,8,0,37,15,1.67,4.1,,4
Kurtis Rourke,97998,QB,OHIO,3,5,4,0,0.0,0,0,-1,0,0,1,6,24.0,2,3,259,2,1,26.5,69.3,79.2,71.9,,,54.3,60.0,20,0,0,0,0,56,44,4,0,5,0,43,60,6.67,4.8,,3
Brendon Lewis,131687,QB,COLORADO,1,5,7,1,61.1,44,0,47,0,0,2,9,72.0,1,3,143,1,3,70.1,69.7,74.7,56.2,,,73.4,60.0,44,0,0,0,0,21,25,4,0,5,1,72,32,3.56,8.0,,1
Harlan Dixon,122669,HB,LA TECH,3,9,1,0,0.0,0,0,27,0,0,1,23,21.3,1,2,208,0,4,72.8,65.1,75.8,,83.6,66.0,63.4,,10,0,16,3,12,9,0,0,3,12,0,27,23,2.56,3.0,1.33,5
Bo Gross,104197,FB,AIR FORCE,4,9,0,0,0.0,0,0,29,0,0,0,10,0.0,0,3,101,0,2,72.5,72.5,76.8,,77.4,,73.6,50.7,5,0,0,0,0,22,0,0,0,9,1,29,10,1.11,3.2,,0
Shawn Robinson,60551,QB,MISSOURI,3,9,1,0,0.0,0,0,-13,0,0,1,8,8.9,0,1,229,2,5,23.5,48.1,76.8,69.0,,,28.7,60.1,3,1,-12,1,0,32,0,0,1,10,0,-13,8,0.89,-1.4,,4
CJ Beasley,122317,HB,COAST CAR,1,8,3,0,0.0,0,0,44,0,0,3,26,121.9,1,4,141,0,2,71.9,78.8,73.3,,67.8,59.7,75.5,60.0,14,0,0,0,1,10,0,0,0,8,0,44,26,3.25,5.5,0.0,6
Ross Bowers,38380,QB,N ILLINOIS,6,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,254,3,0,55.9,77.5,85.2,78.2,,,44.1,60.2,7,1,0,0,0,149,33,7,0,1,0,33,3,0.38,4.1,,0
Rahmir Johnson,101655,HB,NEBRASKA,6,8,3,0,0.0,0,0,30,0,1,3,23,82.1,1,4,238,0,1,73.2,61.8,76.5,,3.3,60.3,72.4,48.1,12,0,33,6,41,22,0,0,9,14,1,30,23,2.88,3.8,0.8,7
Victor Tucker,61203,WR,CHARLOTTE,6,8,1,1,47.7,41,0,86,3,4,1,31,51.0,2,4,136,0,5,76.4,76.8,85.2,,,75.9,77.6,54.8,41,2,400,30,177,165,0,0,46,38,0,86,31,3.88,10.8,2.26,0
Garrett Kahmann,133204,QB,LA MONROE,2,7,0,1,66.7,22,0,30,0,0,0,12,0.0,1,1,209,0,1,71.1,35.8,71.2,28.6,,,54.9,60.0,22,0,0,0,0,10,3,1,0,7,0,33,13,1.63,4.1,,5
Gavin Williams,129488,HB,IOWA,1,8,1,0,0.0,0,0,28,0,0,1,25,39.1,0,0,192,0,0,71.9,63.6,72.8,,67.7,58.5,63.1,60.0,7,0,0,0,1,9,0,0,0,8,0,28,25,3.13,3.5,0.0,8
Perry Olsen,101056,QB,NAVY,1,8,3,1,73.8,31,0,42,0,0,3,30,140.6,1,2,237,1,1,24.6,41.8,72.8,50.2,,,47.7,60.0,31,0,0,0,0,16,0,0,0,8,0,42,30,3.75,5.3,,0
Todd Hudson,99487,HB,OKLAHOMA,2,8,4,0,0.0,0,0,20,0,0,4,22,137.5,0,1,261,0,3,71.9,72.8,72.5,,73.5,55.4,72.4,60.0,8,0,0,0,5,11,0,0,0,8,0,20,22,2.75,2.5,0.0,5
Tre Turner,78006,WR,VA TECH,10,8,6,1,70.8,51,0,72,2,3,6,68,182.1,1,4,337,1,6,48.1,82.6,60.9,,,81.1,82.0,68.1,51,2,529,34,213,267,0,0,48,42,2,72,68,8.5,9.0,2.48,0
Sean Dollars,71332,HB,OREGON,4,8,1,2,63.8,30,0,47,1,0,1,31,48.4,2,3,264,0,3,71.9,60.0,75.4,,18.7,37.8,70.1,58.8,15,0,0,0,11,13,0,0,2,8,0,47,31,3.88,5.9,0.0,5
Michel Dukes,99591,HB,CLEMSON,4,8,4,1,52.7,29,0,55,0,0,4,47,293.8,1,2,140,1,0,24.5,64.0,0.0,,71.8,56.2,67.7,59.9,29,1,0,0,6,10,0,0,0,8,0,55,47,5.88,6.9,0.0,6
Jonathan Barna,100223,HB,OHIO,1,8,0,0,0.0,0,0,11,0,0,0,18,0.0,0,0,259,0,0,71.9,56.8,73.6,,68.5,60.0,57.2,60.0,4,0,0,0,1,10,0,0,0,8,0,11,18,2.25,1.4,0.0,8
Kenny Tracy,130531,HB,MIAMI OH,2,8,0,1,78.0,32,0,41,0,0,0,19,0.0,1,1,221,1,0,21.5,52.2,72.3,,,64.6,52.3,60.0,32,0,3,1,2,11,0,0,1,9,0,41,19,2.38,5.1,1.5,8
James Blackman,60382,QB,FLORIDA ST,4,2,1,0,0.0,0,0,19,0,0,0,-1,0.0,3,3,167,2,2,52.1,58.3,45.8,62.9,,60.0,47.1,60.2,16,1,0,0,1,33,45,6,1,2,0,64,14,1.75,8.0,0.0,0
Phillip Brooks,78138,WR,KANSAS ST,10,8,1,0,0.0,0,0,41,0,2,1,13,21.2,2,3,199,0,6,84.5,66.9,83.4,,,63.1,74.5,68.7,12,0,155,15,153,96,0,0,27,23,0,41,13,1.63,5.1,1.01,0
Danny Davis III,61836,WR,WISCONSIN,2,8,1,1,26.1,18,0,69,1,0,1,15,17.0,3,5,349,0,0,74.7,58.6,80.2,,,54.6,65.4,62.0,18,0,78,3,38,48,0,0,7,11,1,69,15,1.88,8.6,2.05,0
Derius Davis,78196,WR,TCU,9,8,2,1,35.8,24,0,67,0,0,2,25,27.2,3,3,305,0,6,84.2,72.1,21.6,,,69.6,75.7,61.3,24,1,209,15,88,85,0,0,22,23,0,67,25,3.13,8.4,2.38,0
Jordan Myers,41521,TE,RICE,5,8,0,0,0.0,0,0,11,1,2,0,9,7.0,0,6,275,0,8,78.1,78.5,86.0,,73.5,75.7,75.0,64.1,3,0,209,24,127,114,0,0,29,32,1,11,9,1.13,1.4,1.65,0
Garrett Dzuro,64526,QB,UMASS,3,3,2,0,0.0,0,0,8,0,0,1,15,166.7,0,1,216,2,0,38.8,46.6,77.0,46.9,54.3,51.6,56.1,60.0,9,0,0,0,2,21,19,5,0,3,0,27,30,3.75,3.4,0.0,3
Micaleous Elder,97095,WR,CHARLOTTE,6,8,0,0,0.0,0,0,23,2,5,0,8,16.7,1,3,136,1,6,40.1,68.9,83.3,,,67.5,67.1,61.4,13,0,264,22,123,107,0,0,34,30,2,23,8,1.0,2.9,2.15,1
Christian Hunter,97202,HB,COLO STATE,2,8,1,1,56.8,21,0,37,0,0,1,18,28.1,1,1,144,0,4,71.9,63.8,74.9,,63.6,54.2,65.9,58.6,21,0,0,0,15,12,0,0,0,8,0,37,18,2.25,4.6,0.0,3
Matthew Downing,82120,QB,TCU,4,5,1,0,0.0,0,0,17,0,0,0,3,0.0,1,2,305,1,3,35.2,56.9,28.0,55.5,,,62.7,60.0,11,1,0,0,0,39,15,2,0,5,0,32,9,1.29,4.6,,1
Jonzell Norrils,130308,HB,AKRON,2,7,1,0,0.0,0,0,30,0,0,1,17,27.0,1,1,102,0,3,71.5,65.2,72.5,,,71.9,63.0,,11,0,32,2,9,7,0,0,2,9,1,30,17,2.43,4.3,3.56,4
Eli Stove,40061,WR,AUBURN,10,7,1,0,0.0,0,0,51,0,4,1,15,21.0,3,3,115,0,0,80.4,73.4,85.1,,62.1,72.5,69.3,61.3,12,0,358,44,156,126,0,0,53,51,0,51,15,2.14,7.3,2.29,0
Nykeim Johnson,61692,WR,SYRACUSE,11,7,1,1,83.6,61,1,73,2,0,1,16,8.2,2,2,304,0,2,67.7,56.2,57.6,,70.0,55.5,70.1,51.1,61,1,332,21,301,142,0,0,38,28,0,73,16,2.29,10.4,1.1,2
Shaadie Clayton-Johnson,131674,HB,COLORADO,3,7,1,1,54.8,17,0,31,0,0,1,14,28.6,1,3,143,0,6,71.3,68.4,71.9,,70.0,57.0,67.7,,17,0,0,0,4,7,0,0,0,7,2,31,14,2.0,4.4,0.0,1
Braheam Murphy,102882,TE,ARMY,10,7,0,0,0.0,0,0,38,0,0,0,14,0.0,2,3,114,0,3,71.3,61.9,0.0,,66.8,51.2,63.3,69.0,12,3,0,0,18,232,0,0,2,7,1,38,14,2.0,5.4,0.0,0
Tate Rodemaker,122414,QB,FLORIDA ST,4,5,0,0,0.0,0,0,-10,0,0,0,2,0.0,1,1,167,0,0,70.9,28.6,76.3,27.4,,,60.2,60.0,17,0,0,0,0,23,23,2,0,5,0,13,43,6.14,1.9,,2
Jordan Griffin,122637,HB,LA LAFAYET,1,7,1,0,0.0,0,0,30,0,0,1,14,28.6,1,2,207,0,0,71.3,64.4,71.8,,,59.7,63.6,,12,0,0,0,1,7,0,0,0,7,0,30,14,2.0,4.3,0.0,7
Gabriel Watson,123130,HB,TEXAS,2,7,1,1,44.1,15,0,34,0,0,1,25,51.0,1,2,311,0,0,71.3,69.0,71.4,,70.8,,67.2,59.7,15,0,0,0,0,11,0,0,0,7,0,34,25,3.57,4.9,,7
Josh Adkins,60483,QB,UTSA,5,6,0,0,0.0,0,0,-4,0,0,0,1,0.0,0,1,331,0,0,71.3,65.1,76.9,63.1,,,63.4,60.0,8,0,0,0,0,35,8,1,0,6,0,4,2,0.29,0.6,,1
LaJohntay Wester,123616,WR,FAU,8,7,0,1,52.9,18,0,34,1,1,0,15,8.6,1,3,165,0,7,81.1,68.3,83.5,,,67.6,66.9,58.5,18,0,114,18,88,109,0,0,24,25,0,34,15,2.14,4.9,1.3,0
Artur Sitkowski,83547,QB,RUTGERS,4,6,0,0,0.0,0,0,28,0,0,0,20,0.0,1,3,278,4,0,24.9,69.8,80.0,68.3,,,63.6,60.2,14,1,0,0,0,47,8,1,0,6,0,36,20,2.86,5.1,,1
Brant Kuithe,84071,TE,UTAH,5,7,2,0,0.0,0,0,46,1,10,2,24,128.6,2,3,328,0,1,74.2,78.0,85.1,,67.9,77.2,70.1,58.3,14,0,236,25,134,91,0,0,38,32,0,46,24,3.43,6.6,1.76,2
Bryson Lucero,97608,QB,UAB,7,4,0,0,0.0,0,0,4,0,0,0,3,0.0,0,1,321,2,0,74.3,65.3,84.6,64.5,,,56.2,60.1,7,1,0,0,0,196,6,3,0,4,0,10,4,0.57,1.4,,2
Jacob Free,60591,QB,TROY,6,4,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,1,318,2,0,58.6,61.5,82.3,61.2,,60.0,55.9,60.0,6,0,0,0,1,62,10,3,0,4,1,7,1,0.14,1.0,0.0,1
Trae Allen,100226,HB,W MICHIGAN,2,7,0,0,0.0,0,0,20,0,0,0,14,0.0,0,0,347,0,0,71.9,49.5,73.2,,72.6,57.4,50.9,,4,0,0,0,2,8,0,0,0,7,0,20,14,2.0,2.9,0.0,7
Thomas MacVittie,41467,QB,KANSAS,2,4,3,0,0.0,0,0,1,0,0,1,6,37.5,2,3,198,0,2,69.5,77.6,74.8,73.5,,,68.2,60.0,19,0,0,0,0,23,42,3,0,4,0,43,34,4.86,6.1,,2
Taisun Phommachanh,99577,QB,CLEMSON,4,5,3,0,0.0,0,0,15,0,0,1,15,60.0,0,0,140,0,1,70.3,52.6,75.1,45.6,,,64.6,60.0,7,0,0,0,0,23,13,2,0,5,0,28,25,3.57,4.0,,2
Anthony Richardson,124393,QB,FLORIDA,4,6,2,0,0.0,0,0,33,0,0,2,21,116.7,1,2,163,1,5,20.3,65.5,73.5,63.2,,59.5,63.4,60.0,28,0,0,0,1,10,28,1,0,6,0,61,25,3.57,8.7,0.0,1
Michael Kern,97799,QB,WAKE,7,5,0,0,0.0,0,0,0,0,0,0,2,0.0,0,0,339,1,2,30.5,82.0,75.8,88.3,,,53.2,60.0,7,0,0,0,0,23,12,2,0,5,0,12,10,1.43,1.7,,3
Malik Staples,40902,LB,W KENTUCKY,6,7,0,0,0.0,0,0,22,1,0,0,10,0.0,0,3,346,0,3,71.3,58.0,74.9,,75.7,33.1,62.6,65.6,9,0,0,0,11,20,0,0,1,7,1,22,10,1.43,3.1,0.0,4
Micah Cooper,99486,HB,OKLA STATE,2,7,2,0,0.0,0,0,35,0,0,2,27,110.2,1,3,262,0,3,71.3,65.8,71.2,,,60.0,64.7,,14,0,0,0,1,7,0,0,0,7,0,35,27,3.86,5.0,0.0,4
Anthony Watkins,99165,HB,TULSA,2,7,2,0,0.0,0,0,21,0,0,2,19,77.6,1,1,320,0,4,71.9,53.1,71.0,,0.0,58.6,57.2,60.0,12,0,0,0,2,8,0,0,0,7,0,21,19,2.71,3.0,0.0,3
Ihmir Smith-Marsette,61324,WR,IOWA,7,7,0,2,85.2,46,0,54,3,6,0,14,37.5,3,3,192,1,0,43.9,61.0,0.0,,,63.4,60.4,51.8,31,4,345,25,187,143,0,0,40,32,1,54,14,2.0,7.7,1.84,0
John Gentry,128379,HB,UTAH ST,4,7,2,1,54.8,17,0,31,0,0,2,20,71.4,1,0,329,1,1,25.5,58.3,73.4,60.6,70.0,57.2,58.5,,17,0,-4,1,7,7,0,0,1,8,0,31,20,2.86,4.4,-0.57,6
Anthony Brown,40316,QB,OREGON,2,7,2,1,35.6,16,0,45,0,0,2,21,85.7,1,2,264,2,3,20.0,69.5,74.8,82.5,,,42.8,60.0,16,0,0,0,0,15,0,0,0,7,2,45,21,3.0,6.4,,3
Braydon Bennett,122318,HB,COAST CAR,3,6,2,1,74.5,35,0,47,0,0,2,31,172.2,1,1,141,0,1,70.5,61.7,74.4,,70.7,,62.2,57.2,35,0,0,0,0,18,0,0,0,6,1,47,31,5.17,7.8,,4
Brett Gabbert,97404,QB,MIAMI OH,2,3,0,1,39.0,23,0,27,0,0,0,23,0.0,3,4,221,0,1,70.4,92.6,77.3,92.0,,,72.5,60.0,23,0,0,0,0,33,32,3,0,3,0,59,28,4.67,9.8,,1
DJ England-Chisolm,97068,WR,MIDDLE TN,9,6,5,1,68.2,15,0,22,1,1,5,23,115.0,1,2,224,0,3,73.1,54.5,84.4,,,52.3,58.4,69.4,15,0,172,14,225,151,0,0,21,20,0,22,23,3.83,3.7,0.76,0
Daniel Bangura,130485,HB,KENT STATE,2,6,0,1,50.0,16,0,32,0,0,0,13,0.0,1,2,201,0,3,70.5,71.1,70.3,,71.1,58.2,69.5,60.0,16,0,0,0,2,7,0,0,0,6,0,32,13,2.17,5.3,0.0,3
Marcus Crowley,97626,HB,OHIO STATE,1,6,0,0,0.0,0,0,14,0,0,0,14,0.0,0,0,260,0,1,70.7,56.7,73.0,,29.8,57.6,58.5,,4,0,4,1,11,6,0,0,2,7,0,14,14,2.33,2.3,0.36,5
Gayflor Flomo,105811,HB,KANSAS,4,6,2,0,0.0,0,0,15,0,0,2,17,94.4,0,0,198,0,1,70.9,61.6,0.0,,76.1,58.7,63.2,66.1,7,1,0,0,2,11,0,0,0,6,0,15,17,2.83,2.5,0.0,5
Rondale Moore,62890,WR,PURDUE,3,6,0,0,0.0,0,0,32,0,3,0,5,6.1,1,3,273,0,0,74.5,80.9,81.1,,,79.7,67.7,60.0,11,0,270,35,120,37,0,0,44,41,1,32,5,0.83,5.3,2.25,1
Chimere Dike,129918,WR,WISCONSIN,7,6,2,2,100.0,48,0,48,1,2,2,25,92.6,2,2,349,0,0,72.2,63.3,86.4,,,59.8,61.6,84.3,30,0,189,12,183,185,0,0,28,18,0,48,25,4.17,8.0,1.03,0
Cade McNamara,101620,QB,MICHIGAN,4,5,0,0,0.0,0,0,-1,0,0,0,3,0.0,0,1,222,0,2,50.1,65.0,46.2,65.9,,,57.6,60.2,3,1,0,0,0,54,3,1,0,5,1,2,3,0.5,0.3,,2
Matt Myers,77698,QB,BUFFALO,3,6,1,0,0.0,0,0,1,0,0,1,3,8.3,0,1,126,1,2,18.6,68.9,74.0,66.4,,,63.4,60.0,4,0,0,0,0,29,0,0,0,6,1,1,3,0.5,0.2,,1
Nick Patti,77614,QB,PITTSBURGH,2,5,2,0,0.0,0,0,3,0,0,0,1,0.0,1,2,268,1,0,21.8,36.9,71.4,33.5,,,55.4,60.0,13,0,0,0,0,7,13,1,0,5,2,16,16,2.67,2.7,,3
Haynes King,124329,QB,TEXAS A&M,2,4,2,0,0.0,0,0,13,0,0,1,14,87.5,1,2,312,0,1,68.9,71.7,71.6,59.7,,,70.0,60.0,22,0,0,0,0,10,30,2,0,4,0,43,19,3.17,7.2,,3
Brandon Wright,101650,HB,MICH STATE,2,6,1,0,0.0,0,0,13,0,0,1,8,19.0,0,0,223,0,1,71.4,64.1,72.9,,71.8,71.3,61.8,,5,0,13,1,6,7,0,0,1,7,0,13,8,1.33,2.2,2.17,5
Chris Ferguson,40105,QB,LIBERTY,6,5,0,0,0.0,0,0,-10,0,0,0,0,0.0,0,0,206,1,2,37.0,53.3,78.1,57.2,,,44.5,60.0,2,0,0,0,0,55,2,1,0,5,0,-8,0,0.0,-1.3,,0
