player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Simms McElfresh,17724,WR,APP STATE,12,3,0,0,0.0,0,1,7,1,6,0,3,13.3,0,0,108,0,0,74.1,67.4,46.6,60.6,,68.7,53.8,63.8,6,2,484,42,310,297,0,0,62,45,1,7,3,1.0,2.3,1.56,0
Bram Kohlhausen,39176,QB,TCU,4,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,305,0,0,68.3,64.4,74.6,65.0,,,58.5,60.0,0,0,0,0,0,29,0,0,0,3,0,-2,0,0.0,-0.7,,0
Tyler Lockett,9502,WR,KANSAS ST,13,3,1,0,0.0,0,0,17,7,9,1,9,27.5,0,0,199,0,0,78.0,92.7,70.5,,,92.8,58.0,73.4,9,3,1515,106,415,272,0,0,147,109,0,17,9,3.0,5.7,3.65,0
Tony Jones,9714,WR,NWESTERN,10,3,0,0,0.0,0,0,17,6,1,0,6,5.3,1,0,256,0,0,73.5,59.2,62.8,,,58.5,64.2,61.4,14,1,324,35,303,205,0,0,72,38,0,17,6,2.0,5.7,1.07,0
Nick Sherry,16938,QB,UNLV,4,1,0,0,0.0,0,0,0,0,0,0,2,0.0,0,0,325,1,0,29.5,28.8,75.7,32.8,,,35.3,60.0,3,0,0,0,0,17,3,2,0,1,0,3,15,5.0,1.0,,0
Jesse Kroll,25334,WR,C MICHIGAN,13,3,0,0,0.0,0,0,16,3,6,0,10,51.3,0,0,134,0,2,73.7,73.8,87.4,,,74.7,65.6,58.3,8,0,583,36,287,263,0,0,62,39,0,16,10,3.33,5.3,2.03,0
Jahleel Pinner,17617,FB,USC,12,2,0,0,0.0,0,0,6,1,0,0,4,0.0,0,0,326,0,0,66.3,55.2,84.5,,82.1,39.0,54.4,63.5,4,0,3,1,35,100,0,0,5,3,0,6,4,2.0,3.0,0.09,0
Francis Owusu,47655,WR,STANFORD,13,2,0,0,0.0,0,0,9,1,4,0,7,107.7,1,0,300,0,0,69.7,65.0,82.6,,,62.6,60.8,74.6,12,0,138,11,111,58,0,0,22,13,0,9,7,3.5,4.5,1.24,0
Trae Hart,47661,WR,PURDUE,9,2,0,0,0.0,0,0,8,2,0,0,1,0.0,0,0,273,0,0,69.3,52.9,83.8,,,51.6,61.1,63.6,8,0,80,9,134,72,0,0,16,11,0,8,1,0.5,4.0,0.6,0
Deonte Welch,13869,WR,USF,12,2,0,0,0.0,0,1,-6,7,1,0,1,2.0,0,0,327,0,0,71.7,51.5,30.2,,,50.9,55.0,69.5,-3,2,269,23,286,170,0,0,50,25,0,-6,1,0.5,-3.0,0.94,0
T.J. Glover,16071,WR,S ALABAMA,10,2,1,0,0.0,0,0,16,0,0,1,8,100.0,1,0,288,0,1,66.9,54.6,78.2,,36.9,52.6,61.7,56.7,11,0,3,2,26,21,0,0,5,4,0,16,8,4.0,8.0,0.12,0
Grant Niemiec,45869,FB,MIAMI OH,5,2,1,0,0.0,0,0,11,0,0,1,9,225.0,0,0,221,0,0,65.5,71.2,73.2,,73.5,55.0,70.1,69.9,7,0,0,0,4,16,0,0,0,2,0,11,9,4.5,5.5,0.0,0
Frankie Jackson,14019,S,ARK STATE,1,2,0,0,0.0,0,0,8,0,0,0,5,0.0,0,0,113,0,1,65.5,64.3,66.8,,,60.0,63.4,,7,1,0,0,1,2,0,0,0,2,0,8,5,2.5,4.0,0.0,0
Teldrick Morgan,47726,WR,NEW MEX ST,12,2,0,1,112.5,18,0,16,3,16,0,2,20.8,1,0,242,0,0,76.0,74.0,88.4,,,72.9,60.8,72.2,18,0,889,75,387,341,0,0,105,77,0,16,2,1.0,8.0,2.3,0
Ed Fink,16115,HB,KANSAS,4,2,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,198,0,0,65.5,53.8,68.6,,74.4,59.8,54.7,60.0,3,0,0,0,1,3,0,0,0,2,0,4,4,2.0,2.0,0.0,0
Trey Quinn,38276,WR,LSU,13,2,0,0,0.0,0,0,11,4,0,0,3,0.0,0,0,211,0,0,71.0,58.1,84.4,,,57.2,60.8,60.1,9,0,193,17,188,188,0,0,37,19,0,11,3,1.5,5.5,1.03,0
Johnathan Alston,45093,WR,NC STATE,12,2,0,0,0.0,0,0,5,3,4,0,2,17.4,0,0,248,0,0,71.4,55.0,56.8,,,54.7,59.5,59.7,3,1,224,21,253,158,0,0,38,23,0,5,2,1.0,2.5,0.89,0
Xavier Moss,45115,WR,ARMY,12,2,0,0,0.0,0,0,-7,4,0,0,0,0.0,0,0,114,0,0,68.1,56.0,87.6,,,48.5,57.1,73.4,5,0,41,5,96,382,0,0,16,7,0,-7,0,0.0,-3.5,0.43,0
Eric Williams,45158,HB,COLO STATE,3,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,144,1,1,11.5,46.4,70.7,,71.8,63.0,38.6,73.4,2,0,9,1,4,2,0,0,1,3,0,2,1,0.5,1.0,2.25,0
Aaron Grubb,17024,WR,UTSA,12,2,0,0,0.0,0,0,2,1,1,0,5,10.0,0,0,331,0,0,71.7,62.0,44.6,,,62.4,58.4,61.3,2,1,202,23,184,108,0,0,39,25,0,2,5,2.5,1.0,1.1,0
Eric Adams,14279,HB,DUKE,2,2,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,154,0,0,65.5,55.3,67.9,,,,56.7,60.0,3,0,0,0,0,3,0,0,0,2,0,3,1,0.5,1.5,,0
Bryan Holmes,17383,WR,TROY,12,2,1,0,0.0,0,1,12,2,3,1,6,34.3,0,1,318,0,1,72.8,75.7,14.5,,,76.2,68.0,61.7,8,3,462,33,181,125,0,0,48,35,0,12,6,3.0,6.0,2.55,0
Donovan Harden,16201,WR,GA STATE,12,2,0,0,0.0,0,0,15,8,11,0,2,17.7,1,0,175,1,0,51.6,69.6,69.3,,,72.1,60.8,46.5,13,2,881,60,431,232,0,0,89,62,0,15,2,1.0,7.5,2.04,0
Darius Wade,28055,QB,BOSTON COL,3,2,0,0,0.0,0,0,12,0,0,0,1,0.0,0,0,121,0,2,67.2,29.8,73.1,29.7,,,53.5,60.0,7,0,0,0,0,17,0,0,0,2,0,12,1,0.5,6.0,,0
Charles Lovett,12990,WR,COLO STATE,13,2,1,0,0.0,0,0,15,1,11,1,21,420.0,1,0,144,0,0,72.4,60.6,85.1,60.4,,58.8,62.7,62.1,13,1,490,28,344,105,0,0,44,30,0,15,21,10.5,7.5,1.42,0
Torii Hunter Jr.,47985,WR,NOTRE DAME,10,2,0,0,0.0,0,0,13,0,1,0,1,5.6,0,0,258,0,0,68.8,74.5,78.7,,63.6,68.6,67.6,81.7,7,0,65,7,30,37,0,0,10,9,0,13,1,0.5,6.5,2.17,0
Paul Andrie,21914,QB,MICH STATE,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,223,0,0,65.5,61.1,66.6,,,,60.1,60.0,-1,0,0,0,0,3,0,0,0,2,0,-2,0,0.0,-1.0,,0
Laquon Treadwell,10657,WR,OLE MISS,9,2,2,0,0.0,0,1,-7,3,14,2,7,109.8,0,0,226,1,0,74.3,75.2,40.1,,,75.6,55.8,72.0,-3,3,638,49,307,237,0,0,74,51,0,-7,7,3.5,-3.5,2.08,0
Jimmy Williams,48063,WR,E CAROLINA,10,2,0,0,0.0,0,0,5,4,2,0,0,0.0,1,0,156,0,0,71.6,62.4,36.1,,,63.4,63.0,52.7,12,1,254,22,148,65,0,0,34,24,0,5,0,0.0,2.5,1.72,0
Glenn Coleman,14375,WR,FIU,12,2,0,0,0.0,0,0,4,4,2,0,0,0.0,0,0,166,0,0,71.7,63.1,63.5,,,61.1,58.2,75.0,4,1,468,23,266,274,0,0,52,25,0,4,0,0.0,2.0,1.76,0
Jamir Tillman,48091,WR,NAVY,13,2,1,1,88.9,24,0,27,1,4,1,13,147.7,1,0,237,0,0,71.3,80.0,48.2,,82.0,75.1,69.1,88.6,24,3,386,20,127,508,0,0,38,22,0,27,13,6.5,13.5,3.04,0
Eddie Vanderdoes,11843,DI,UCLA,7,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,324,0,0,65.5,55.4,73.1,,70.3,57.4,57.7,56.4,2,1,0,0,3,15,0,0,0,2,0,2,2,1.0,1.0,0.0,0
Ryan Norton,17275,C,CLEMSON,13,2,0,0,,0,1,0,0,0,0,0,0.0,0,0,140,2,0,62.5,63.4,67.6,,80.4,,60.0,59.8,0,2,0,0,0,340,0,0,0,2,0,0,0,0.0,0.0,,0
Chris Godwin,11839,WR,PENN STATE,13,2,1,0,0.0,0,0,1,0,3,1,9,64.3,0,0,266,1,0,33.3,63.6,59.3,,,61.9,54.2,83.8,1,2,339,26,288,148,0,0,42,28,0,1,9,4.5,0.5,1.18,0
Jason Thompson,12216,QB,UTAH,1,2,0,0,0.0,0,0,5,0,0,0,4,0.0,0,0,328,0,0,65.9,53.8,69.2,50.8,,59.9,60.8,60.0,8,0,0,0,1,4,0,0,0,2,0,5,4,2.0,2.5,0.0,0
Cameron Tom,12227,C,SO MISS,12,2,0,0,,0,0,0,0,0,0,0,0.0,0,0,296,2,0,,66.7,89.8,,75.3,55.3,60.0,60.2,0,0,0,0,0,324,0,0,0,2,0,0,0,0.0,0.0,,0
K.D. Cannon,12241,WR,BAYLOR,13,2,1,0,0.0,0,0,12,5,3,1,6,20.0,0,0,118,1,1,58.3,74.2,48.2,,,74.8,70.1,61.7,8,2,1030,58,384,319,0,0,96,60,0,12,6,3.0,6.0,2.68,0
Hyleck Foster,31819,WR,MARSHALL,12,2,0,0,0.0,0,0,12,0,3,0,4,30.0,1,0,214,0,0,71.1,67.6,34.0,,,68.7,61.6,58.4,12,2,254,18,119,116,0,0,28,20,0,12,4,2.0,6.0,2.13,0
Buddy Pell,31924,HB,ALABAMA,1,2,0,0,0.0,0,0,15,0,0,0,5,0.0,0,0,103,0,0,65.5,70.3,66.4,,,,67.6,,8,0,0,0,0,2,0,0,0,2,0,15,5,2.5,7.5,,0
D.J. Spurling,30691,FB,WISCONSIN,2,2,0,0,0.0,0,0,8,0,0,0,7,0.0,0,0,349,0,0,65.5,53.3,67.8,,69.2,,54.6,,5,0,0,0,0,2,0,0,0,2,0,8,7,3.5,4.0,,0
Conor Rhoda,26179,QB,MINNESOTA,2,2,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,225,0,0,65.9,27.6,68.6,27.2,,,60.1,60.0,-2,0,0,0,0,5,0,0,0,2,0,-5,0,0.0,-2.5,,0
Kellen Williams,37688,FB,VANDERBILT,12,2,0,0,0.0,0,0,6,2,0,0,5,0.0,0,0,333,0,0,67.4,55.4,81.8,,76.1,40.4,60.1,58.2,5,0,29,3,45,125,0,0,6,5,0,6,5,2.5,3.0,0.64,0
Michael Rector,12189,WR,STANFORD,13,2,0,1,127.8,23,0,18,6,3,0,6,34.6,1,0,300,0,0,71.8,58.5,85.6,,,56.4,63.0,78.4,23,0,324,24,250,89,0,0,49,26,0,18,6,3.0,9.0,1.3,0
Jonathan Jean-Bart,21323,HB,GA STATE,1,2,1,0,0.0,0,0,7,0,0,1,4,100.0,0,0,175,0,0,65.5,63.7,67.8,,,59.9,62.9,,7,0,0,0,1,2,0,0,0,2,0,7,4,2.0,3.5,0.0,0
James Quick,12305,WR,LOUISVILLE,12,2,0,0,0.0,0,0,9,4,4,0,2,10.5,1,0,210,0,0,73.5,60.6,89.9,,,59.5,60.4,63.8,12,0,566,36,412,297,0,0,64,38,0,9,2,1.0,4.5,1.37,0
Andrew Libby,30507,FB,UMASS,7,2,0,0,0.0,0,0,3,1,0,0,3,0.0,0,0,216,0,0,68.1,58.6,77.5,,80.6,48.4,58.2,67.5,3,0,26,5,23,8,0,0,6,7,0,3,3,1.5,1.5,1.13,0
Isiah Willis,45645,TE,GA TECH,5,2,0,0,0.0,0,0,18,0,0,0,5,0.0,0,1,176,0,2,65.5,73.8,77.9,,,,69.8,65.5,9,0,0,0,0,42,0,0,0,2,0,18,5,2.5,9.0,,0
Tanner Gentry,12170,WR,WYOMING,12,2,0,0,0.0,0,0,3,6,5,0,2,14.7,0,0,351,0,0,72.7,60.6,54.2,,,61.6,54.0,57.5,2,3,434,32,227,146,0,0,52,34,0,3,2,1.0,1.5,1.91,0
Chris Hokokian,37840,FB,S DIEGO ST,3,2,0,0,0.0,0,0,9,0,0,0,4,0.0,0,0,284,0,0,65.5,65.8,73.6,,67.9,59.7,62.9,63.8,8,0,0,0,1,18,0,0,0,2,0,9,4,2.0,4.5,0.0,0
JuJu Smith-Schuster,11817,WR,USC,13,2,0,0,0.0,0,0,3,2,10,0,4,35.7,0,0,326,0,0,74.6,75.9,34.8,,,75.2,60.1,80.8,2,3,724,54,390,335,0,0,80,56,0,3,4,2.0,1.5,1.86,0
Cole Banham,12382,HB,MINNESOTA,1,2,1,0,0.0,0,0,-2,0,0,1,1,25.0,0,0,225,0,1,65.5,57.8,69.4,,,59.8,58.5,60.0,0,0,0,0,1,3,0,0,0,2,0,-2,1,0.5,-1.0,0.0,0
Jordan Garside,12556,FB,WAKE,9,2,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,339,0,0,65.5,59.3,78.5,,68.6,52.7,58.7,57.5,1,0,0,0,13,11,0,0,0,2,0,1,2,1.0,0.5,0.0,0
Fred Ross,12091,WR,MISS STATE,13,2,1,0,0.0,0,0,6,3,3,1,7,43.8,0,0,227,0,1,72.5,71.3,85.9,,,69.2,63.2,75.3,7,0,489,30,203,221,0,0,43,32,0,6,7,3.5,3.0,2.41,0
Jackie Williams,39232,WR,UCF,10,2,0,0,0.0,0,0,11,1,0,0,6,0.0,0,0,323,1,1,19.4,52.2,14.8,,,56.6,43.1,56.4,7,1,56,7,77,66,0,0,14,9,0,11,6,3.0,5.5,0.73,0
Turner Smiley,29531,WR,N TEXAS,12,2,1,0,0.0,0,0,13,0,1,1,7,43.8,1,0,251,0,0,70.3,58.8,85.3,,,57.2,63.0,66.0,11,0,195,14,189,132,0,0,24,16,0,13,7,3.5,6.5,1.03,0
Darrius Sims,25021,CB,VANDERBILT,3,2,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,333,0,1,66.9,54.2,0.0,,,63.3,56.8,60.0,5,2,14,2,6,3,0,0,3,4,0,2,3,1.5,1.0,2.33,0
Matt Galland,24979,TE,AIR FORCE,6,2,0,0,0.0,0,0,5,0,0,0,5,0.0,0,0,101,1,0,13.6,49.2,79.6,,,64.2,43.5,52.7,9,1,37,2,8,38,0,0,2,4,0,5,5,2.5,2.5,4.63,0
Josh Harper,9979,WR,FRESNO ST,14,2,0,0,0.0,0,0,-4,8,13,0,0,0.0,0,0,169,0,0,76.9,72.6,78.5,,,72.5,56.2,68.1,2,1,1095,89,554,463,0,0,149,91,0,-4,0,0.0,-2.0,1.98,0
Kendyl Taylor,45687,WR,WASHINGTON,14,2,0,0,0.0,0,0,2,0,2,0,0,0.0,0,0,340,0,1,71.1,65.0,82.6,,,66.8,51.7,59.3,3,0,146,18,125,122,0,0,25,20,0,2,0,0.0,1.0,1.17,0
Ryan Burns,46394,QB,STANFORD,2,1,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,300,1,0,12.0,40.4,69.1,58.9,,,48.9,60.0,20,0,0,0,0,4,20,1,0,1,0,20,20,10.0,10.0,,0
Rashaad Penny,27414,TE,S DIEGO ST,3,2,0,1,95.5,21,0,22,0,0,0,6,0.0,1,0,284,0,0,65.5,63.4,71.4,,,59.3,63.0,59.1,21,0,0,0,1,4,0,0,0,2,0,22,6,3.0,11.0,0.0,0
Jeric Magnant,14782,WR,NEW MEXICO,12,2,1,0,0.0,0,0,-6,1,0,1,2,5.6,0,0,241,1,0,26.1,65.7,86.0,,,63.0,56.3,75.2,2,0,183,16,117,276,0,0,30,18,0,-6,2,1.0,-3.0,1.56,0
Joe Kerridge,11408,FB,MICHIGAN,12,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,222,0,0,68.5,71.5,85.0,,48.1,68.9,67.1,70.9,2,0,53,6,44,114,0,0,7,8,0,4,3,1.5,2.0,1.2,0
Steven Manfro,19566,HB,UCLA,1,2,0,0,0.0,0,0,-5,1,0,0,0,0.0,0,0,324,1,0,11.5,40.3,71.5,,72.9,29.7,49.8,59.0,-2,0,-4,1,3,8,0,0,2,3,0,-5,0,0.0,-2.5,-1.33,0
Garrett Simpson,24278,QB,UTEP,2,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,330,0,0,65.5,59.6,71.2,,,,59.1,60.0,1,0,0,0,0,14,0,0,0,2,1,-1,0,0.0,-0.5,,0
DJ Crook,27335,QB,PENN STATE,2,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,266,0,0,67.4,75.4,74.4,75.5,,,60.1,60.1,-1,0,0,0,0,21,0,0,0,2,0,-3,0,0.0,-1.5,,0
Nick Harwell,9846,WR,KANSAS,12,2,0,0,0.0,0,0,7,5,3,0,2,6.5,0,0,198,0,0,74.0,60.5,86.4,,70.8,60.5,53.7,59.8,5,0,470,44,378,353,0,0,73,46,0,7,2,1.0,3.5,1.24,0
George Farmer,9842,WR,USC,11,2,1,0,0.0,0,0,2,2,5,1,8,88.9,0,0,326,0,0,72.1,63.3,53.2,,,65.4,65.7,45.6,4,3,314,25,198,154,0,0,30,27,0,2,8,4.0,1.0,1.59,0
David Olson,13486,QB,CLEMSON,3,2,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,140,0,0,66.4,44.7,71.4,39.6,,,60.1,60.0,-1,0,0,0,0,12,0,0,0,2,0,-5,0,0.0,-2.5,,0
Connor Mitch,38318,QB,S CAROLINA,2,2,0,0,0.0,0,0,7,0,0,0,1,0.0,0,0,289,0,0,67.1,44.2,0.0,51.6,,,54.8,60.1,5,1,0,0,0,11,0,0,0,2,0,7,1,0.5,3.5,,0
Ronald Jones,19023,WR,PITTSBURGH,8,2,0,0,0.0,0,0,14,1,1,0,0,0.0,0,1,268,0,0,68.5,60.3,79.8,,,58.6,63.3,58.3,7,1,73,9,56,40,0,0,13,11,0,14,0,0.0,7.0,1.3,0
Brandon Shippen,11212,WR,TEMPLE,12,2,0,0,0.0,0,0,7,2,2,0,7,50.0,0,0,306,0,0,70.1,54.0,58.9,,,52.7,63.3,65.1,7,1,165,12,272,164,0,0,38,14,0,7,7,3.5,3.5,0.61,0
Vincent Testaverde,39415,QB,TEXAS TECH,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,315,0,0,68.5,28.4,75.6,28.1,,,56.7,60.0,0,0,0,0,0,22,0,1,0,1,0,0,0,0.0,0.0,,0
Jacob Martinez,39421,WR,BUFFALO,11,2,0,0,0.0,0,0,1,2,3,0,1,5.2,0,0,126,0,0,72.8,66.4,83.0,,,66.8,59.9,58.1,3,1,258,27,198,130,0,0,40,29,0,1,1,0.5,0.5,1.3,0
Teddy Johnson,15012,FB,OKLA STATE,12,2,0,0,0.0,0,0,1,1,0,0,1,0.0,0,0,262,0,0,66.3,62.3,84.7,,48.9,43.0,64.0,67.7,2,0,8,1,24,88,0,0,2,3,0,1,1,0.5,0.5,0.33,0
Ezell Ruffin,9706,WR,S DIEGO ST,7,2,0,0,0.0,0,0,-2,2,3,0,0,0.0,0,0,284,0,0,72.2,80.4,85.4,,61.0,80.3,56.8,71.1,0,1,422,26,178,146,0,0,45,28,0,-2,0,0.0,-1.0,2.37,0
Armanti Foreman,48286,WR,TEXAS,11,2,0,1,72.5,29,0,40,1,1,0,3,12.5,2,0,311,1,0,23.4,67.0,79.6,,,67.7,58.0,57.7,29,0,188,10,80,47,0,0,16,12,0,40,3,1.5,20.0,2.35,0
Dalton Sturm,46488,QB,UTSA,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,331,0,0,65.2,78.0,71.2,74.4,,,64.8,60.0,8,0,0,0,0,9,8,1,0,1,0,10,3,1.5,5.0,,0
DeAndrew White,9697,WR,ALABAMA,11,2,0,0,0.0,0,0,-4,4,5,0,0,0.0,0,0,103,1,0,43.5,69.8,68.2,,60.9,67.2,60.1,78.5,-1,1,504,40,318,276,0,0,63,42,0,-4,0,0.0,-2.0,1.58,0
Alex Erickson,11107,WR,WISCONSIN,14,2,0,0,0.0,0,0,1,6,3,0,2,5.3,0,0,349,0,0,74.8,79.9,89.1,,61.0,76.0,60.1,88.8,4,1,772,55,316,487,0,0,103,57,0,1,2,1.0,0.5,2.44,0
Mario Alford,9671,WR,W VIRGINIA,13,2,1,1,135.7,19,0,14,12,6,1,18,94.0,1,0,343,1,0,52.2,61.7,74.0,,,61.8,62.0,57.5,19,3,945,65,547,437,0,0,112,67,0,14,18,9.0,7.0,1.73,0
Samajie Grant,48261,WR,ARIZONA,13,2,1,0,0.0,0,0,9,3,6,1,3,22.3,0,0,109,0,1,74.4,67.5,66.5,,73.4,67.1,61.7,65.8,5,2,718,45,377,282,0,0,63,47,0,9,3,1.5,4.5,1.9,0
Greg Watson,13556,WR,FRESNO ST,13,2,1,0,0.0,0,0,13,5,4,1,11,74.3,0,0,169,0,0,73.0,56.1,68.3,,,55.3,67.6,58.4,8,1,369,35,395,280,0,0,55,37,0,13,11,5.5,6.5,0.93,0
Andre Debose,9654,WR,FLORIDA,7,2,0,1,116.7,35,0,30,1,0,0,4,0.0,1,0,163,0,0,66.3,43.5,76.5,,,44.4,63.0,37.3,35,0,-3,1,17,20,0,0,5,3,0,30,4,2.0,15.0,-0.18,0
Eldin Anu,28808,WR,KENT STATE,5,2,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,201,0,0,65.5,53.1,73.8,,,56.0,56.1,58.9,3,0,0,0,6,11,0,0,1,2,0,4,2,1.0,2.0,0.0,0
Tyler Hunt,18764,HB,MISSOURI,1,2,0,0,0.0,0,0,9,0,0,0,5,0.0,0,0,229,0,1,65.5,52.5,66.2,,,,54.4,,5,0,0,0,0,2,0,0,0,2,0,9,5,2.5,4.5,,0
Der'rikk Thompson,15121,WR,SMU,11,2,0,0,,0,0,0,3,0,0,1,0.0,0,0,287,0,0,72.7,57.0,63.5,,,57.6,54.0,55.0,6,1,512,31,389,134,0,0,78,33,0,0,1,0.5,0.0,1.32,0
Durron Neal,11023,WR,OKLAHOMA,13,2,2,1,84.2,16,0,19,8,6,2,19,172.7,1,0,261,0,0,73.9,63.4,72.4,35.0,62.0,59.5,71.3,78.6,16,1,513,42,396,496,0,0,85,44,0,19,19,9.5,9.5,1.3,0
Phillip Dorsett,9462,WR,MIAMI FL,13,2,0,0,0.0,0,0,-6,1,3,0,0,0.0,0,0,220,0,0,73.2,72.9,88.5,,,71.6,58.9,73.2,1,0,871,36,374,336,0,0,67,38,0,-6,0,0.0,-3.0,2.33,0
Graham Nabity,23410,HB,NEBRASKA,2,2,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,238,0,0,65.5,54.3,66.0,,,,55.8,,4,0,0,0,0,2,0,0,0,2,0,7,2,1.0,3.5,,0
Tony Lippett,9589,WR,MICH STATE,13,2,0,2,100.0,51,0,51,2,7,0,2,10.4,2,0,223,0,0,75.6,90.2,28.6,,,90.4,60.8,72.8,32,3,1198,65,328,323,0,0,105,67,1,51,2,1.0,25.5,3.65,0
Kendal Keys,26969,WR,UNLV,13,2,0,0,0.0,0,0,19,4,0,0,5,0.0,1,0,325,0,1,71.7,57.0,55.8,,,55.7,70.6,61.9,12,2,286,23,237,146,0,0,42,25,0,19,5,2.5,9.5,1.21,0
Drew Kummer,18541,QB,MIAMI OH,2,2,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,221,0,0,67.6,51.0,72.7,51.9,,,56.7,60.0,5,0,0,0,0,10,0,0,0,2,0,7,5,2.5,3.5,,0
Macon Plewa,18458,FB,IOWA,8,2,0,0,0.0,0,0,2,0,1,0,1,5.6,0,0,192,0,0,68.8,65.7,79.8,,23.9,70.8,55.1,68.7,1,0,38,7,23,92,0,0,7,9,0,2,1,0.5,1.0,1.65,0
Deionte Gaines,39608,WR,COLO STATE,10,2,1,0,0.0,0,0,15,1,0,1,15,68.2,1,0,144,0,0,69.3,70.4,77.4,,,68.0,71.2,56.4,11,0,69,9,37,19,0,0,11,11,0,15,15,7.5,7.5,1.86,0
Alan Cross,10931,TE,MEMPHIS,13,2,0,0,0.0,0,0,-1,0,1,0,0,0.0,0,0,218,1,0,32.3,84.8,77.0,,73.3,70.8,62.8,86.9,1,1,373,28,238,405,0,0,40,30,1,-1,0,0.0,-0.5,1.57,0
Blake Bell,9550,TE,OKLAHOMA,12,2,0,0,0.0,0,0,4,2,1,0,3,8.3,0,0,261,0,2,71.0,63.5,59.0,,67.0,55.5,57.2,74.9,2,4,214,16,257,355,0,0,29,18,0,4,3,1.5,2.0,0.83,0
Jamison Crowder,9538,WR,DUKE,13,2,0,0,0.0,0,0,9,10,11,0,3,19.2,0,0,154,1,0,58.1,73.0,60.0,75.4,,73.1,56.3,68.0,6,2,1064,84,460,413,0,0,149,86,0,9,3,1.5,4.5,2.31,0
Jalen Fitzpatrick,38874,WR,TEMPLE,12,2,0,0,0.0,0,0,-10,6,4,0,1,3.6,0,0,306,2,0,30.8,69.3,87.6,74.3,,68.6,54.0,66.2,2,1,737,53,343,201,0,0,87,55,0,-10,1,0.5,-5.0,2.15,0
Alex Kenney,15424,WR,UMASS,10,2,0,1,81.8,18,0,22,0,0,0,3,0.0,1,0,216,0,0,69.3,57.7,22.3,,,59.2,60.8,47.1,18,1,190,9,122,45,0,0,16,11,0,22,3,1.5,11.0,1.56,0
Elijah Wellman,47323,FB,W VIRGINIA,12,2,1,0,0.0,0,0,4,1,0,1,7,58.3,0,0,343,0,0,67.8,56.6,82.2,,35.7,49.1,59.2,62.6,2,0,11,4,36,116,0,0,6,6,0,4,7,3.5,2.0,0.31,0
Anthony Neyer,13805,QB,USC,1,2,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,326,0,0,65.5,67.8,69.5,,,,63.8,60.0,3,0,0,0,0,8,0,0,0,2,0,3,2,1.0,1.5,,0
Bryce Peters,26887,HB,COLO STATE,1,2,0,1,88.9,16,0,18,0,0,0,4,0.0,1,0,144,0,0,65.5,55.2,66.4,,,,56.5,,16,0,0,0,0,2,0,0,0,2,0,18,4,2.0,9.0,,0
Judah Jones,28776,WR,KANSAS ST,10,2,1,1,79.2,19,0,24,1,2,1,14,350.0,1,0,199,0,0,67.8,58.5,79.4,,,55.4,70.2,57.5,19,0,51,4,48,37,0,0,9,6,0,24,14,7.0,12.0,1.06,0
Jay Gafford,23003,HB,LA TECH,1,2,0,0,0.0,0,0,16,0,0,0,7,0.0,0,0,208,0,0,65.5,71.8,66.4,,,,68.7,,8,0,0,0,0,2,0,0,0,2,0,16,7,3.5,8.0,,0
De'Marcus Ayers,10863,WR,HOUSTON,13,2,0,0,0.0,0,0,4,4,4,0,1,5.7,0,0,182,0,0,72.8,55.3,84.9,,,57.0,54.4,45.0,5,2,330,33,298,202,0,0,50,35,0,4,1,0.5,2.0,1.11,0
Zac Rosenbauer,15454,FB,TOLEDO,13,2,1,0,0.0,0,0,2,1,0,1,1,25.0,0,0,316,0,0,67.3,66.2,86.6,,78.4,38.4,58.8,75.1,2,1,0,0,53,229,0,0,2,2,0,2,1,0.5,1.0,0.0,0
