player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Stone Scarcelle,61412,WR,MARSHALL,11,10.1,0,66.7,33.3,1,3,0,11.1,1,5,214,0,58.9,67.1,60.3,,60.8,0.0,0,0,40,0.0,0,80,0,8,91.3,73,6.3,5,98.3,12,0,93.8,75,117,29,3.6,14.6,1.6
Christian Wells,102917,WR,APP STATE,12,9.9,1,58.3,0.0,0,1,0,12.5,1,4,108,0,56.4,66.7,61.7,,62.3,0.0,0,0,80,0.0,0,56,1,7,89.3,50,17.9,10,129.5,12,1,82.1,46,147,118,16.9,21.0,2.94
Yusuf Terry,99564,WR,USF,10,7.7,0,50.0,50.0,1,2,0,14.3,1,4,327,0,53.4,66.2,58.4,,58.3,0.0,0,0,24,0.0,0,86,1,6,98.8,85,8.1,7,65.3,12,0,91.9,79,62,14,2.3,10.3,0.73
Carson Terrell,61059,TE,UTAH ST,10,6.7,5,66.7,0.0,0,2,1,0.0,0,5,329,0,79.3,67.1,72.0,70.7,61.0,69.0,127,0,21,40.8,75,184,1,8,54.3,100,19.0,35,126.4,12,2,2.2,4,84,77,9.6,10.5,0.84
Jared Wiley,98508,TE,TEXAS,11,3.3,2,83.3,100.0,2,2,0,0.0,0,4,311,0,80.9,68.9,60.3,47.8,65.8,91.1,113,0,20,35.5,44,124,1,10,60.5,75,5.6,7,132.3,12,2,3.2,4,75,48,4.8,7.5,1.0
Khamran Laborn,145682,WR,BUFFALO,11,7.2,1,58.3,0.0,0,2,0,0.0,0,3,126,0,78.5,67.8,55.3,,54.9,0.0,0,2,16,0.0,0,75,1,7,94.7,71,100.0,75,30.6,12,0,0.0,0,56,22,3.1,8.0,0.79
Juju McDowell,146909,HB,S CAROLINA,8,-3.5,2,91.7,,0,0,0,8.3,1,3,289,0,64.6,82.1,71.3,33.5,74.6,0.0,0,0,22,19.6,10,51,0,11,76.5,39,31.4,16,95.5,12,0,9.8,5,83,121,11.0,7.5,2.13
Latrell Fordham,145756,WR,E MICHIGAN,7,12.4,4,66.7,0.0,0,1,0,11.1,1,4,160,0,58.9,67.1,63.5,,63.4,0.0,0,0,24,0.0,0,59,0,8,94.9,56,0.0,0,122.6,12,1,100.0,59,107,34,4.3,13.4,1.91
John FitzPatrick,83974,TE,GEORGIA,12,13.2,1,41.7,75.0,3,4,0,0.0,0,3,173,0,76.3,65.7,73.6,58.7,52.2,68.3,99,3,28,29.7,43,145,1,5,69.0,100,30.3,44,18.4,12,0,1.4,2,61,15,3.0,12.2,0.61
Kyle Maxwell,98110,WR,LA TECH,10,10.0,2,75.0,100.0,1,1,0,10.0,1,6,208,0,61.0,68.2,68.0,,66.3,0.0,0,0,32,0.0,0,75,1,9,94.7,71,2.7,2,103.8,12,0,97.3,73,113,29,3.2,12.6,1.59
Jacolby George,143942,WR,MIAMI FL,8,15.8,3,66.7,100.0,2,2,1,20.0,2,5,220,0,41.2,50.5,80.7,,80.4,0.0,0,0,44,0.0,0,33,1,8,93.9,31,15.2,5,137.5,12,1,84.8,28,176,74,9.3,22.0,5.68
Jayden Umbarger,121874,WR,NAVY,9,13.3,0,50.0,66.7,2,3,1,14.3,1,2,237,0,53.4,73.9,63.4,,59.6,6.5,3,1,18,0.0,0,46,1,6,97.8,45,10.9,5,29.9,12,0,82.6,38,60,8,1.3,10.0,1.33
Mark-Antony Richards,99155,HB,UCF,10,2.1,1,66.7,,0,0,0,0.0,0,4,323,0,80.1,66.9,74.9,60.8,72.3,0.0,0,0,22,34.0,36,106,0,8,65.1,69,1.9,2,84.0,12,0,0.0,0,76,68,8.5,9.5,1.1
Jimmy Calloway,124274,WR,TENNESSEE,3,11.1,2,41.7,,0,0,0,28.6,2,3,307,0,29.1,65.7,59.8,,58.0,0.0,0,1,44,0.0,0,45,0,5,91.1,41,86.7,39,59.0,12,1,13.3,6,84,83,16.6,16.8,2.05
Johnny Lumpkin,83994,TE,LA LAFAYET,12,9.9,0,66.7,0.0,0,1,0,0.0,0,6,207,0,79.3,67.1,61.4,51.1,61.7,66.4,95,0,26,22.4,32,143,1,8,74.8,107,19.6,28,134.4,12,1,9.8,14,141,56,7.0,17.6,1.32
Brady Schipper,84518,HB,WISCONSIN,9,2.4,0,58.3,0.0,0,2,0,22.2,2,3,349,0,37.6,78.7,67.3,59.9,48.0,0.0,0,0,24,21.7,20,92,0,7,71.7,66,2.2,2,75.0,12,0,12.0,11,70,57,8.1,10.0,1.06
Luke Floriea,130491,WR,KENT STATE,8,6.9,2,75.0,0.0,0,1,0,10.0,1,4,201,0,61.0,67.5,57.1,,57.4,0.0,0,0,48,0.0,0,88,1,9,90.9,80,98.9,87,106.6,12,0,1.1,1,121,55,6.1,13.4,1.51
Zach Evans,123072,HB,TCU,6,-0.6,4,83.3,,0,0,0,9.1,1,6,305,0,62.9,72.2,85.0,34.6,62.2,0.0,0,0,46,11.4,10,88,1,10,83.0,73,18.2,16,139.6,12,1,11.4,10,130,146,14.6,13.0,1.78
Mike O'Laughlin,77925,TE,W VIRGINIA,5,3.3,2,91.7,100.0,1,1,0,0.0,0,3,343,0,81.5,68.2,66.4,51.7,58.0,67.9,76,0,11,20.5,23,112,2,11,74.1,83,27.7,31,89.2,12,0,3.6,4,65,29,2.6,5.9,0.78
Ketron Jackson Jr.,146624,WR,ARKANSAS,12,16.2,0,41.7,0.0,0,4,0,16.7,1,2,111,0,53.4,66.2,57.2,,55.9,0.0,0,2,39,0.0,0,98,1,5,98.0,96,16.3,16,58.7,12,1,83.7,82,97,8,1.6,19.4,1.01
Cade Sutherland,61636,WR,S ALABAMA,11,3.7,1,91.7,,0,0,0,8.3,1,1,288,0,64.6,72.4,58.8,,59.4,0.0,0,0,14,0.0,0,81,0,11,96.3,78,71.6,58,89.6,12,0,28.4,23,66,32,2.9,6.0,0.85
Drew Rosi,55369,TE,TOLEDO,11,13.3,0,75.0,,0,0,0,0.0,0,6,316,0,80.1,67.5,64.6,47.2,60.6,59.2,109,0,46,18.5,34,184,4,9,75.0,138,35.3,65,155.9,12,2,1.6,3,149,63,7.0,16.6,1.08
Aaron Cephus,40121,WR,HAWAII,5,16.8,0,50.0,25.0,1,4,0,25.0,2,3,180,0,33.4,66.2,51.9,,51.6,0.0,0,2,49,0.0,0,71,0,6,95.8,68,18.3,13,61.8,12,1,81.7,58,86,25,4.2,14.3,1.26
Lopini Katoa,83641,HB,BYU,12,-0.1,0,75.0,,0,0,0,10.0,1,2,128,0,64.9,47.9,62.2,52.9,66.9,0.0,0,0,9,22.5,20,89,0,9,75.3,67,7.9,7,104.9,12,1,3.4,3,28,51,5.7,3.1,0.42
Joseph Scates,78128,WR,IOWA STATE,9,24.9,6,66.7,25.0,1,4,0,0.0,0,7,193,2,80.1,7.2,63.2,,63.0,0.0,0,0,44,0.0,0,86,0,8,95.3,82,2.3,2,135.8,12,1,97.7,84,145,12,1.5,18.1,1.77
Roschon Johnson,99467,HB,TEXAS,12,0.5,2,91.7,,0,0,0,8.3,1,8,311,0,66.1,86.9,84.4,52.7,63.2,0.0,0,0,14,19.3,21,109,0,11,74.3,81,10.1,11,95.5,12,0,5.5,6,83,80,7.3,7.5,1.02
Tyler Lavine,97307,HB,SMU,12,1.0,1,83.3,0.0,0,1,0,9.1,1,3,287,0,63.3,83.2,75.3,68.9,58.6,1.5,2,0,44,25.8,34,132,0,10,70.5,93,3.0,4,133.7,12,1,2.3,3,113,106,10.6,11.3,1.22
Dalvin Smith,98019,WR,W KENTUCKY,9,6.2,3,81.8,,0,0,0,10.0,1,8,346,0,61.4,67.5,71.5,,74.3,39.0,23,0,33,0.0,0,59,1,9,93.2,55,52.5,31,146.4,11,5,8.5,5,106,70,7.8,11.8,1.93
Mohamed Toure,97787,WR,N ILLINOIS,11,9.6,2,27.3,100.0,1,1,0,40.0,2,2,254,0,22.0,64.1,47.1,,45.1,0.0,0,0,14,0.0,0,106,0,3,98.1,104,25.5,27,39.6,11,0,73.6,78,24,20,6.7,8.0,0.23
Dane Kinamon,104192,HB,AIR FORCE,10,8.6,1,63.6,33.3,1,3,1,0.0,0,6,101,0,78.5,82.5,81.9,69.2,70.1,1.7,1,0,23,1.7,1,58,2,7,89.7,52,10.3,6,133.0,11,2,27.6,16,101,34,4.9,14.4,1.94
Ze'Vian Capers,123979,WR,AUBURN,10,12.4,0,54.5,40.0,2,5,0,14.3,1,2,115,0,53.4,66.2,58.3,,58.1,0.0,0,1,13,0.0,0,50,1,6,98.0,49,6.0,3,30.1,11,0,94.0,47,54,11,1.8,9.0,1.1
Jahmal Banks,123373,WR,WAKE,8,13.6,0,45.5,50.0,2,4,0,16.7,1,4,339,0,49.8,65.7,61.7,,62.6,0.0,0,0,39,0.0,0,55,0,5,89.1,49,10.9,6,77.1,11,0,89.1,49,98,25,5.0,19.6,2.0
Jahmyl Jeter,77759,HB,TEXAS ST,11,-3.0,0,90.9,,0,0,0,0.0,0,0,314,0,80.9,87.0,82.7,70.7,65.4,0.0,0,0,9,40.0,44,110,0,10,56.4,62,2.7,3,79.2,11,0,0.9,1,29,60,6.0,2.9,0.47
Ahmarean Brown,97164,WR,S CAROLINA,12,11.0,1,63.6,100.0,1,1,0,0.0,0,1,289,0,78.5,69.8,55.3,,55.9,0.0,0,0,12,0.0,0,80,0,7,91.3,73,46.3,37,71.4,11,0,52.5,42,43,25,3.6,6.1,0.59
Jadon Jackson,97800,WR,OLE MISS,10,8.9,0,45.5,0.0,0,5,0,0.0,0,1,226,0,76.3,65.7,55.1,,52.6,0.0,0,0,17,0.0,0,101,1,5,95.0,96,8.9,9,55.9,11,0,91.1,92,42,30,6.0,8.4,0.44
Devontae Houston,147375,HB,UCONN,4,-3.3,2,81.8,,0,0,0,10.0,1,4,146,0,61.0,71.7,71.3,,76.5,0.0,0,0,31,0.0,0,30,0,9,96.7,29,63.3,19,103.8,11,0,13.3,4,98,132,14.7,10.9,3.38
Justin Richard Baker,131663,WR,CAL,7,6.9,2,63.6,,0,0,0,12.5,1,3,130,0,56.4,66.7,54.5,,56.6,0.0,0,0,13,0.0,0,55,0,7,100.0,55,89.1,49,71.8,11,0,10.9,6,44,35,5.0,6.3,0.8
Chris Carpenter,131671,WR,COLORADO,7,1.9,2,63.6,0.0,0,1,0,12.5,1,2,143,0,56.4,66.7,55.7,,57.1,6.3,3,0,19,0.0,0,48,0,7,95.8,46,87.5,42,72.2,11,0,6.3,3,45,53,7.6,6.4,0.98
Grant Misch,77560,TE,VIRGINIA,12,9.5,0,36.4,,0,0,0,20.0,1,3,335,0,45.9,65.0,48.4,65.9,36.8,79.1,344,0,8,60.5,263,435,2,4,38.4,167,3.2,14,75.2,11,1,2.3,10,20,3,0.8,5.0,0.12
Noah Whittington,123472,HB,W KENTUCKY,10,-1.9,1,81.8,0.0,0,1,0,0.0,0,1,346,1,80.1,57.8,75.4,72.7,46.7,0.0,0,0,20,39.4,89,226,0,9,58.4,132,4.4,10,85.2,11,0,0.0,0,49,68,7.6,5.4,0.37
Silas Starr,131783,WR,STANFORD,8,9.9,1,54.5,75.0,3,4,0,14.3,1,4,300,0,53.4,66.2,50.9,,50.3,0.0,0,1,12,0.0,0,163,0,6,95.7,156,8.0,13,30.1,11,0,92.0,150,54,9,1.5,9.0,0.35
Taylor Edwards,40120,TE,UMASS,5,7.6,1,54.5,0.0,0,1,1,14.3,1,5,216,0,53.4,66.2,45.8,35.2,57.1,45.2,47,0,32,16.3,17,104,1,6,79.8,83,50.0,52,107.0,11,1,3.8,4,77,41,6.8,12.8,0.93
Marcayll Jones,121771,WR,MEMPHIS,9,8.9,4,72.7,50.0,1,2,0,0.0,0,3,218,0,79.3,67.1,67.3,,66.9,0.0,0,0,24,0.0,0,60,0,8,96.7,58,15.0,9,94.5,11,0,85.0,51,84,45,5.6,10.5,1.45
Jovany Ruiz-Navarro,78055,WR,BUFFALO,2,10.8,2,63.6,33.3,1,3,0,12.5,1,4,126,0,56.4,66.7,65.2,,64.7,0.0,0,0,63,0.0,0,54,0,7,96.3,52,98.1,53,126.7,11,1,1.9,1,109,59,8.4,15.6,2.1
Willie Wright,61250,WR,FAU,9,15.7,3,54.5,66.7,2,3,0,33.3,3,3,165,0,22.7,67.4,58.7,,58.6,0.0,0,0,55,0.0,0,47,0,6,100.0,47,87.2,41,86.9,11,0,10.6,5,104,18,3.0,17.3,2.21
Brenden Bates,53746,TE,KENTUCKY,12,3.5,2,90.9,100.0,1,1,0,9.1,1,4,202,0,62.9,67.9,51.9,65.7,52.7,76.6,121,0,15,34.2,54,158,1,10,63.3,100,12.0,19,121.2,11,1,8.2,13,64,41,4.1,6.4,0.64
Pat Bryant,144800,WR,ILLINOIS,9,14.5,0,54.5,33.3,1,3,0,14.3,1,4,187,0,53.4,66.2,64.3,,63.3,0.0,0,0,45,0.0,0,56,0,6,89.3,50,5.4,3,84.7,11,0,94.6,53,98,8,1.3,16.3,1.96
D'ionte Smith,124218,WR,MISSOURI,10,18.6,1,72.7,100.0,2,2,0,0.0,0,4,229,0,79.3,83.8,84.4,,84.5,0.0,0,0,63,0.0,0,29,0,8,96.6,28,34.5,10,145.1,11,1,65.5,19,195,98,12.3,24.4,6.96
Wayne Taulapapa,91020,HB,VIRGINIA,10,-1.5,5,100.0,,0,0,1,0.0,0,4,335,0,81.5,46.9,72.3,71.2,60.7,0.0,0,0,17,34.3,81,236,2,11,62.7,148,7.2,17,120.5,11,1,2.5,6,62,79,7.2,5.6,0.42
AJ Lewis,84063,TE,TROY,12,3.9,2,90.9,100.0,1,1,0,0.0,0,2,318,0,80.9,68.4,47.9,51.3,44.0,54.2,90,1,22,15.7,26,166,3,10,82.5,137,43.4,72,51.5,11,0,1.2,2,60,19,1.9,6.0,0.44
Jude Wolfe,72208,TE,USC,11,4.4,0,72.7,,0,0,0,11.1,1,3,326,0,58.9,67.1,48.7,66.0,47.6,49.7,90,0,18,20.4,37,181,3,8,72.9,132,41.4,75,83.9,11,0,3.3,6,56,35,4.4,7.0,0.42
Jack Dunn,47396,WR,WISCONSIN,11,8.4,0,36.4,,0,0,0,0.0,0,1,349,0,74.9,73.9,57.5,,53.0,0.0,0,2,13,0.0,0,63,0,4,96.8,61,76.2,48,5.3,11,0,23.8,15,24,7,1.8,6.0,0.39
ChaVon McEachern,122190,HB,CHARLOTTE,11,0.2,2,72.7,0.0,0,1,0,0.0,0,3,136,0,79.3,82.2,77.8,81.1,70.1,0.0,0,0,18,14.7,11,75,0,8,81.3,61,4.0,3,114.6,11,1,2.7,2,57,82,10.3,7.1,0.93
Isaiah Bowser,66123,HB,UCF,7,1.3,2,81.8,,0,0,0,18.2,2,2,323,0,44.7,89.0,75.2,63.7,49.7,0.0,0,0,26,21.4,36,168,0,9,75.0,126,3.0,5,95.1,11,0,2.4,4,75,59,6.6,8.3,0.6
Vontravious Hall,83526,QB,NEW MEXICO,6,-1.2,0,72.7,,0,0,0,20.0,2,1,241,1,41.2,71.7,55.5,69.8,53.8,2.6,1,0,21,2.6,1,39,0,8,87.2,34,84.6,33,112.7,11,1,5.1,2,52,55,6.9,6.5,1.53
Brandon Crum,98028,TE,S ALABAMA,10,3.1,2,81.8,0.0,0,1,1,10.0,1,5,288,0,61.0,67.5,55.6,63.2,51.9,82.6,171,0,16,35.3,73,207,1,9,60.9,126,7.2,15,133.0,11,1,7.7,16,95,80,8.9,10.6,0.75
Jaylon Barden,123002,WR,PITTSBURGH,7,14.9,1,81.8,66.7,2,3,1,18.2,2,7,268,0,47.4,78.8,72.7,,71.7,0.0,0,0,47,0.0,0,57,1,9,94.7,54,70.2,40,158.3,11,2,29.8,17,174,35,3.9,19.3,3.22
Bobby Wooden,128288,HB,NEW MEXICO,9,-0.6,2,63.6,,0,0,0,0.0,0,1,241,0,79.3,40.5,57.4,68.1,62.6,0.0,0,0,12,2.0,1,49,0,7,91.8,45,46.9,23,67.6,11,0,2.0,1,32,54,7.7,4.6,0.71
Miyan Williams,62608,HB,OHIO STATE,9,0.4,5,81.8,0.0,0,1,0,10.0,1,4,260,0,61.0,84.5,85.9,49.9,60.7,0.0,0,0,17,29.4,37,126,0,9,68.3,86,0.0,0,94.7,11,0,4.8,6,74,74,8.2,8.2,0.86
Ethan Hall,101105,TE,TULSA,12,4.5,0,81.8,,0,0,1,10.0,1,2,320,0,61.0,67.5,54.3,65.1,38.8,99.3,151,0,12,16.4,25,152,5,9,78.3,119,0.0,0,89.0,11,0,0.7,1,59,27,3.0,6.6,0.5
Marquavius Weaver,57291,HB,MEMPHIS,12,1.5,0,81.8,,0,0,0,10.0,1,4,218,0,61.0,82.1,65.6,55.2,61.2,0.9,1,0,19,29.9,35,117,0,9,65.8,77,11.1,13,98.1,11,0,6.8,8,83,60,6.7,9.2,1.08
Jace Taylor,128284,WR,NEW MEXICO,12,15.1,0,18.2,25.0,1,4,0,0.0,0,1,241,0,70.7,62.9,49.8,,48.6,0.0,0,1,17,0.0,0,128,1,2,93.8,120,0.8,1,1.7,11,0,99.2,127,20,0,0.0,10.0,0.17
Marcus Rosemy-Jacksaint,124037,WR,GEORGIA,10,8.5,1,63.6,50.0,2,4,0,22.2,2,7,173,0,37.6,66.7,57.1,,55.7,0.0,0,0,30,0.0,0,105,0,7,94.3,99,4.8,5,90.7,11,0,95.2,100,94,32,4.6,13.4,0.95
Henry Pearson,83930,TE,APP STATE,9,8.4,3,81.8,66.7,2,3,0,0.0,0,6,108,1,80.1,18.7,60.4,64.2,62.6,68.4,128,0,29,48.1,90,187,1,9,50.8,95,15.0,28,105.7,11,0,0.0,0,103,44,4.9,11.4,1.08
Trevon West,122948,WR,OKLAHOMA,11,19.5,1,36.4,0.0,0,2,0,0.0,0,1,261,0,74.9,67.8,55.0,,52.5,0.0,0,0,35,0.0,0,64,0,4,93.8,60,7.8,5,49.4,11,0,92.2,59,45,32,8.0,11.3,0.75
Camron Buckley,61716,WR,INDIANA,4,14.4,0,27.3,0.0,0,1,0,25.0,1,1,190,0,39.5,64.1,43.4,,44.1,0.0,0,1,9,0.0,0,68,1,3,94.1,64,22.1,15,1.7,11,0,77.9,53,20,5,1.7,6.7,0.31
Rodrigues Clark,101068,HB,MEMPHIS,10,-0.9,4,100.0,,0,0,0,0.0,0,3,218,0,82.2,85.5,83.5,57.4,63.0,0.7,1,0,15,24.3,34,140,0,11,70.7,99,6.4,9,119.3,11,1,2.1,3,59,69,6.3,5.4,0.6
Leroy Watson,98723,TE,UTSA,12,7.9,0,45.5,33.3,1,3,0,16.7,1,3,331,0,49.8,67.0,59.0,63.9,39.2,76.1,194,0,24,27.1,69,255,1,5,69.0,176,22.4,57,90.3,11,1,1.6,4,53,13,2.6,10.6,0.3
Malcolm Johnson Jr.,124402,WR,AUBURN,10,10.6,1,54.5,66.7,2,3,0,0.0,0,2,115,0,77.5,67.4,60.2,,56.1,0.0,0,0,49,0.0,0,98,1,6,98.0,96,15.3,15,108.9,11,1,84.7,83,82,19,3.2,13.7,0.85
Jordan Byrd,83748,HB,S DIEGO ST,12,-4.4,4,100.0,,0,0,0,0.0,0,4,284,0,81.5,90.1,79.0,57.9,79.9,0.0,0,0,20,23.4,11,47,1,11,76.6,36,29.8,14,95.8,11,0,14.9,7,77,125,11.4,7.0,2.14
Jalen McGaughy,98023,WR,BALL ST,11,17.3,0,27.3,33.3,1,3,0,25.0,1,2,117,0,39.5,22.0,60.5,,56.8,0.0,0,0,75,0.0,0,60,0,3,96.7,58,8.3,5,104.4,11,1,91.7,55,124,42,14.0,41.3,2.14
Chase Cokley,40742,WR,OHIO,8,7.9,1,54.5,50.0,2,4,0,0.0,0,4,259,0,77.5,66.2,64.4,,63.2,0.0,0,0,15,0.0,0,62,0,6,87.1,54,1.6,1,99.4,11,1,98.4,61,57,19,3.2,9.5,1.06
Robert Lewis,123858,WR,GA STATE,10,5.5,2,72.7,0.0,0,1,0,11.1,1,3,175,0,58.9,69.8,62.2,,58.0,0.0,0,0,17,0.0,0,89,0,8,93.3,83,97.8,87,76.7,11,0,1.1,1,37,26,3.3,4.6,0.45
Martell Pettaway,40633,HB,MIDDLE TN,10,-1.4,1,54.5,,0,0,0,14.3,1,2,224,0,56.8,85.0,68.0,45.8,54.1,0.0,0,0,10,22.9,33,144,0,6,75.0,108,1.4,2,60.0,11,0,0.0,0,29,43,7.2,4.8,0.27
Jabari Small,124298,HB,TENNESSEE,10,-1.3,0,72.7,0.0,0,1,0,11.1,1,2,307,0,58.9,88.6,75.5,36.6,58.4,0.0,0,0,22,56.4,123,218,0,8,41.7,91,5.0,11,91.1,11,0,1.8,4,75,87,10.9,9.4,0.82
Blake Watson,84363,HB,DOMINION,10,-2.0,3,72.7,,0,0,0,20.0,2,3,263,0,41.6,74.5,79.2,46.8,46.0,0.0,0,0,11,31.0,77,248,0,8,66.5,165,6.0,15,108.5,11,1,3.6,9,41,56,7.0,5.1,0.25
Nolan Matthews-Harris,98433,TE,SMU,8,5.7,3,80.0,,0,0,0,20.0,2,5,287,0,44.7,67.5,53.9,72.4,60.7,48.7,38,0,31,10.3,8,78,0,8,85.9,67,46.2,36,141.3,10,2,2.6,2,84,50,6.3,10.5,1.25
Trent Thompson,84074,TE,UTEP,12,4.2,2,70.0,50.0,1,2,0,12.5,1,5,330,0,56.4,66.7,75.4,79.1,49.6,98.7,230,0,23,38.2,89,233,2,7,57.5,134,0.4,1,133.7,10,2,0.0,0,81,66,9.4,11.6,0.6
Cole Cavallo,84050,TE,SO MISS,12,4.3,0,50.0,33.3,1,3,0,0.0,0,2,296,0,76.3,69.1,64.1,73.3,53.3,58.3,56,1,9,19.8,19,96,1,5,74.0,71,21.9,21,16.7,10,0,9.4,9,19,4,0.8,3.8,0.27
Matt Bjorson,83984,TE,INDIANA,12,6.3,2,80.0,,0,0,0,11.1,1,5,190,0,58.9,67.1,62.8,41.8,62.8,78.4,91,0,15,39.7,46,116,1,8,56.9,66,12.1,14,95.4,10,0,7.8,9,69,32,4.0,8.6,1.05
Jase McClellan,123926,HB,ALABAMA,5,0.5,6,100.0,,0,0,0,0.0,0,7,103,0,80.9,80.8,74.1,4.6,86.7,0.0,0,0,21,17.4,12,69,0,10,79.7,55,2.9,2,146.7,10,3,5.8,4,97,92,9.2,9.7,1.76
Brody Belt,83717,WR,NEBRASKA,8,6.1,2,60.0,50.0,1,2,0,14.3,1,4,238,0,56.4,74.9,63.3,25.7,67.1,0.0,0,0,24,23.9,16,67,0,6,70.1,47,28.4,19,80.4,10,0,13.4,9,68,20,3.3,11.3,1.45
AJ Green,127442,HB,ARKANSAS,10,1.1,3,70.0,,0,0,0,22.2,2,3,111,0,37.6,61.1,65.2,8.8,54.7,0.0,0,0,48,25.7,9,35,0,7,71.4,25,8.6,3,128.8,10,1,0.0,0,84,99,14.1,12.0,3.36
Tyleek Collins,84467,WR,UNLV,3,4.9,2,50.0,0.0,0,1,0,0.0,0,2,325,0,77.5,74.0,61.6,63.9,60.7,0.0,0,0,80,1.9,1,53,0,5,94.3,50,96.2,51,120.0,10,1,3.8,2,103,104,20.8,20.6,2.06
Andrew Van Buren,83636,HB,BOISE ST,11,-0.4,3,70.0,,0,0,0,12.5,1,0,120,0,58.9,84.9,69.9,24.5,51.0,0.0,0,0,6,20.4,22,108,0,7,71.3,77,5.6,6,72.9,10,0,6.5,7,28,39,5.6,4.0,0.36
Avery Morrow,128240,HB,NEVADA,8,0.4,6,100.0,,0,0,0,0.0,0,5,239,0,80.9,74.5,69.8,43.7,60.4,0.0,0,0,21,11.6,8,69,0,10,88.4,61,34.8,24,102.1,10,0,4.3,3,85,81,8.1,8.5,1.39
Brandon Walters,83626,HB,ARMY,12,21.1,2,30.0,33.3,1,3,1,25.0,1,2,114,0,39.5,75.2,72.4,15.5,57.1,0.0,0,0,39,1.6,1,61,1,3,91.8,56,21.3,13,54.6,10,0,11.5,7,66,12,4.0,22.0,1.18
Dylan Downing,128352,HB,PURDUE,12,-1.8,1,90.0,,0,0,0,0.0,0,2,273,0,80.1,81.6,69.6,57.7,60.4,0.0,0,0,10,18.1,19,105,0,9,81.0,85,5.7,6,79.2,10,0,1.0,1,28,54,6.0,3.1,0.33
Challen Faamatau,129506,HB,MARYLAND,7,1.3,4,80.0,0.0,0,1,0,0.0,0,2,215,0,80.9,62.7,77.6,73.3,74.1,0.0,0,0,37,24.8,29,117,0,8,70.9,83,1.7,2,99.6,10,0,3.4,4,79,85,10.6,9.9,0.95
Chris Carter,90335,TE,USF,12,4.9,0,70.0,,0,0,1,12.5,1,2,327,0,56.4,66.7,55.8,47.7,60.1,70.4,57,0,14,23.5,19,81,1,7,71.6,58,25.9,21,114.6,10,1,2.5,2,50,32,4.6,7.1,0.86
Sean Shaw Jr.,78133,WR,IOWA STATE,10,12.6,0,60.0,100.0,2,2,0,25.0,2,4,193,0,33.8,66.2,50.4,,51.6,0.7,1,0,15,0.0,0,136,0,6,91.9,125,3.7,5,107.1,10,1,95.6,130,52,-2,-0.3,8.7,0.42
Keilan Robinson,97097,HB,TEXAS,10,-1.2,1,70.0,,0,0,0,30.0,3,3,311,0,25.3,58.1,74.1,74.7,56.1,9.3,5,0,25,22.2,12,54,0,7,77.8,42,16.7,9,84.2,10,0,7.4,4,57,80,11.4,8.1,1.36
Lexington Joseph,97104,HB,FIU,12,1.5,3,80.0,100.0,1,1,0,11.1,1,2,166,0,58.9,84.1,75.8,26.1,64.2,0.0,0,1,13,22.8,23,101,1,8,70.3,71,6.9,7,50.4,10,0,4.0,4,56,55,6.9,7.0,0.79
Blake Hester,130295,HB,AKRON,8,-1.8,0,90.0,,0,0,0,10.0,1,2,102,0,61.0,65.9,61.8,43.7,48.4,0.0,0,0,9,15.5,23,148,1,9,82.4,122,15.5,23,81.7,10,0,8.8,13,36,53,5.9,4.0,0.3
Samario Rudolph,97127,WR,UAB,11,7.5,0,60.0,100.0,1,1,0,0.0,0,2,321,0,77.5,67.4,57.0,,54.4,0.0,0,1,25,0.0,0,83,0,6,97.6,81,86.7,72,62.9,10,1,13.3,11,41,11,1.8,6.8,0.51
Reese Smith,123432,WR,W VIRGINIA,10,9.3,0,80.0,50.0,1,2,0,0.0,0,4,343,0,79.3,67.1,65.3,,66.0,0.0,0,0,20,0.0,0,63,0,8,100.0,63,98.4,62,135.8,10,1,1.6,1,86,13,1.6,10.8,1.37
David Martin-Robinson,77892,TE,TEMPLE,5,13.8,0,40.0,0.0,0,2,0,0.0,0,3,306,0,74.9,66.5,67.8,62.7,59.9,52.4,33,1,23,14.3,9,63,0,4,85.7,54,38.1,24,21.3,10,0,3.2,2,61,30,7.5,15.3,1.13
Dajon Richard,97174,HB,SO MISS,11,0.5,3,70.0,,0,0,0,0.0,0,2,296,0,78.5,87.0,76.1,22.7,72.4,0.0,0,1,19,43.6,48,110,1,7,50.0,55,0.0,0,46.2,10,0,1.8,2,61,73,10.4,8.7,1.11
Dashaun Davis,97178,WR,APP STATE,12,13.5,0,30.0,0.0,0,5,0,0.0,0,1,108,0,74.9,65.0,52.0,,52.7,0.0,0,0,18,0.0,0,59,0,3,88.1,52,88.1,52,39.6,10,0,11.9,7,29,25,8.3,9.7,0.56
